road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
LEO-ROAD-250,LEO-250-9186033801701138021387,Trailer Park Dr,,,Leoni Township,42.27871443179664,-84.3118969881656,0.088436,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-251,LEO-251-33807723801701138017012,Cisco Dr,,,Leoni Township,42.27871443179664,-84.3118969881656,0.091916,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-252,LEO-252-9130033800426238004078,N Dettman Rd,,,Leoni Township,42.279367358755145,-84.3649174956621,0.305217,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-253,LEO-253-33816203802155938021556,Tomahawk Rd,,,Leoni Township,42.27762729727113,-84.25943708004573,0.100003,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-254,LEO-254-33816093802155938021553,Lake Landing Rd,,,Leoni Township,42.27762729727113,-84.25943708004573,0.119727,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-255,LEO-255-33816073802155738021560,Lakeshore Rd,,,Leoni Township,42.278003219577656,-84.25518936442899,0.033939,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-256,LEO-256-33816213802156138021560,Thirteenth Rd,,,Leoni Township,42.27755155412691,-84.25817829472159,0.163511,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-257,LEO-257-33816083802156138021558,Main St,,,Leoni Township,42.27755155412691,-84.25817829472159,0.029237,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-258,LEO-258-33816073802156238021556,Lakeshore Rd,,,Leoni Township,42.27747580007357,-84.2593678024774,0.117886,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-259,LEO-259-33816093802156238021559,Lake Landing Rd,,,Leoni Township,42.27747580007357,-84.2593678024774,0.011039,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-260,LEO-260-9186033802138838017011,Trailer Park Dr,,,Leoni Township,42.278260647430834,-84.31321390092839,0.074383,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-261,LEO-261-33815633802138838021389,Yukon Dr,,,Leoni Township,42.278260647430834,-84.31321390092839,0.042584,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-262,LEO-262-33807753800428138004214,Forest View Dr,,,Leoni Township,42.27820743556278,-84.31562562262103,0.107206,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-263,LEO-263-33807743800428138004215,Timberline Dr,,,Leoni Township,42.27820743556278,-84.31562562262103,0.138267,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-264,LEO-264-33807733800428038004216,Meadow View Dr,,,Leoni Township,42.27818406174012,-84.31495804340223,0.105258,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-265,LEO-265-33807743800428038004281,Timberline Dr,,,Leoni Township,42.27818406174012,-84.31495804340223,0.034242,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-266,LEO-266-33816073802156038021564,Lakeshore Rd,,,Leoni Township,42.27754729886441,-84.25498698332649,0.031119,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-267,LEO-267-33816173802156538021564,Twelfth Rd,,,Leoni Township,42.27715226964331,-84.25816500208725,0.176956,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-268,LEO-268-33816083802156538021561,Main St,,,Leoni Township,42.27715226964331,-84.25816500208725,0.027557,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-269,LEO-269-33816173802156638021565,Twelfth Rd,,,Leoni Township,42.277159872427376,-84.26008055316963,0.098148,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-270,LEO-270-9188033802156638021562,Hilton Rd,,,Leoni Township,42.277159872427376,-84.26008055316963,0.044156,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-271,LEO-271-33817543800431238020132,Unnamed Road,,,Leoni Township,42.27774749352259,-84.30648170845204,0.396724,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-272,LEO-272-33817533802563438004312,Unnamed Road,,,Leoni Township,42.279767851511956,-84.30685498136755,0.194855,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-273,LEO-273-8977053800431238004257,Sargent Rd,,,Leoni Township,42.27774749352259,-84.30648170845204,0.112504,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-274,LEO-274-9186033800429438018565,Trailer Park Dr,,,Leoni Township,42.27794379915604,-84.31700469547917,0.010638,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-275,LEO-275-9186033800429938021388,Trailer Park Dr,,,Leoni Township,42.27776566293171,-84.31488743811094,0.092408,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-276,LEO-276-33807733800429938004280,Meadow View Dr,,,Leoni Township,42.27776566293171,-84.31488743811094,0.029093,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-277,LEO-277-33817513800429738004167,Ann Arbor Rd,,,Leoni Township,42.277446491619656,-84.29509406618814,0.563631,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-278,LEO-278-33817513800429838004297,Ann Arbor Rd,,,Leoni Township,42.27740954828475,-84.29550799171585,0.021361,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-279,LEO-279-8978093800431038004246,W I 94,,,Leoni Township,42.277671505586646,-84.31399268902933,0.16503,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-280,LEO-280-33816073802156438021568,Lakeshore Rd,,,Leoni Township,42.27714781011091,-84.2547113056211,0.028645,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-281,LEO-281-33816163802156938021568,Eleventh Rd,,,Leoni Township,42.27674418022552,-84.25815469074519,0.178298,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-282,LEO-282-33816083802156938021565,Main St,,,Leoni Township,42.27674418022552,-84.25815469074519,0.02816,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-283,LEO-283-33816163802157038021569,Eleventh Rd,,,Leoni Township,42.2767542314471,-84.2600794542634,0.098621,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-284,LEO-284-9188033802157038021566,Hilton Rd,,,Leoni Township,42.2767542314471,-84.2600794542634,0.027987,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-285,LEO-285-33817513802040238004298,Ann Arbor Rd,,,Leoni Township,42.27733633394484,-84.29850132310978,0.153451,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-286,LEO-286-9186033801856538004299,Trailer Park Dr,,,Leoni Township,42.277819204478384,-84.31688491675705,0.107812,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-287,LEO-287-9187083802177138004297,Fox Rd,,,Leoni Township,42.27717438134559,-84.29012734211099,0.258152,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-288,LEO-288-33817513800430838020402,Ann Arbor Rd,,,Leoni Township,42.27720922451878,-84.30369060135764,0.266025,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-289,LEO-289-33817513800431238004308,Ann Arbor Rd,,,Leoni Township,42.27774749352259,-84.30648170845204,0.15102,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-290,LEO-290-8986093801701038004206,Hawkins Rd,,,Leoni Township,42.27764577602285,-84.33885275334461,0.193388,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-291,LEO-291-33816073802156838021571,Lakeshore Rd,,,Leoni Township,42.27673495154322,-84.25467483929424,0.029636,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-292,LEO-292-33817513800431738004312,Ann Arbor Rd,,,Leoni Township,42.277167405740954,-84.3109128679088,0.238429,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-293,LEO-293-33816153802157238021571,Tenth Rd,,,Leoni Township,42.27635365344548,-84.25815436962834,0.164612,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-294,LEO-294-33816083802157238021569,Main St,,,Leoni Township,42.27635365344548,-84.25815436962834,0.026944,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-295,LEO-295-8978093800431838017572,W I 94,,,Leoni Township,42.277388076172905,-84.32126675203887,0.154041,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-296,LEO-296-33816153802157338021572,Tenth Rd,,,Leoni Township,42.27635296890709,-84.26007855897932,0.09859,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-297,LEO-297-9188033802157338021570,Hilton Rd,,,Leoni Township,42.27635296890709,-84.26007855897932,0.027685,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-298,LEO-298-8978093801757238004310,W I 94,,,Leoni Township,42.27724850015758,-84.31826616449037,0.222972,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-299,LEO-299-8978093800432538004318,W I 94,,,Leoni Township,42.277423039437465,-84.33578618145634,0.744051,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-300,LEO-300-8977013800432538004206,Hawkins Rd,,,Leoni Township,42.277423039437465,-84.33578618145634,0.257388,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-301,LEO-301-8971073800432338004322,E I 94,,,Leoni Township,42.27728801161854,-84.32136177683283,0.15599,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-302,LEO-302-8971073800432238025632,E I 94,,,Leoni Township,42.27714718940395,-84.3183231774259,0.529291,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-303,LEO-303-33800443800406538004328,Munith Rd,,,Leoni Township,42.28412700840644,-84.35257379972893,0.46,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-304,LEO-304-8971073800433138004323,E I 94,,,Leoni Township,42.27729064612572,-84.33578267458309,0.739028,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-305,LEO-305-8977013800433138004325,Hawkins Rd,,,Leoni Township,42.27729064612572,-84.33578267458309,0.009136,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-306,LEO-306-33816073802157138021575,Lakeshore Rd,,,Leoni Township,42.27635472456759,-84.25494162227857,0.033663,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-307,LEO-307-33816143802157638021575,Ninth Rd,,,Leoni Township,42.27593536997712,-84.25816047279982,0.147244,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-308,LEO-308-33816083802157638021572,Main St,,,Leoni Township,42.27593536997712,-84.25816047279982,0.028861,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-309,LEO-309-33816143802157738021576,Ninth Rd,,,Leoni Township,42.27595114662488,-84.2600773556743,0.098222,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-310,LEO-310-9188033802157738021573,Hilton Rd,,,Leoni Township,42.27595114662488,-84.2600773556743,0.027723,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-311,LEO-311-9188033802157838021577,Hilton Rd,,,Leoni Township,42.275792115495726,-84.2600774696831,0.010972,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-312,LEO-312-33816333802157938021578,Woodview Rd,,,Leoni Township,42.275792315335266,-84.26056433902534,0.024946,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-313,LEO-313-33816223802157938021563,Oak St,,,Leoni Township,42.275792315335266,-84.26056433902534,0.108715,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-314,LEO-314-33816333802158038021579,Woodview Rd,,,Leoni Township,42.27577922967355,-84.26068989829598,0.006496,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-315,LEO-315-33816333802158238021580,Woodview Rd,,,Leoni Township,42.275674461966794,-84.26121394343244,0.027913,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-316,LEO-316-33816233802158238021567,Canal Rd,,,Leoni Township,42.275674461966794,-84.26121394343244,0.096082,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-317,LEO-317-33816073802157538021583,Lakeshore Rd,,,Leoni Township,42.275939787874194,-84.25528672503583,0.032327,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-318,LEO-318-8977013800434738004331,Hawkins Rd,,,Leoni Township,42.27673694034314,-84.3357556939637,0.038227,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-319,LEO-319-33817513800436138004317,Ann Arbor Rd,,,Leoni Township,42.27650940928625,-84.32130784972406,0.537757,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-320,LEO-320-8978093800435638004325,W I 94,,,Leoni Township,42.27703978561202,-84.35865300149698,1.171927,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-321,LEO-321-33816133802158438021583,Eighth Rd,,,Leoni Township,42.275509489458074,-84.25816683961345,0.13421,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-322,LEO-322-33816083802158438021576,Main St,,,Leoni Township,42.275509489458074,-84.25816683961345,0.029385,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-323,LEO-323-8978093800435738004356,W I 94,,,Leoni Township,42.27703149642519,-84.3588918016027,0.012249,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-324,LEO-324-33816133802158538021584,Eighth Rd,,,Leoni Township,42.27551444243821,-84.26007630976706,0.097838,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-325,LEO-325-9188033802158538021578,Hilton Rd,,,Leoni Township,42.27551444243821,-84.26007630976706,0.019158,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-326,LEO-326-9183103801966238004347,Young Rd,,,Leoni Township,42.276812599943895,-84.34612934045424,0.534884,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-327,LEO-327-8971073800435838004331,E I 94,,,Leoni Township,42.27693990289094,-84.35572914061295,1.022306,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-328,LEO-328-8978093800436038004357,W I 94,,,Leoni Township,42.27697467803381,-84.36101754792068,0.108987,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-329,LEO-329-8984073800436038004357,Unnamed Road,,,Leoni Township,42.27697467803381,-84.36101754792068,0.401938,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-330,LEO-330-8990033800435638004359,Unnamed Road,,,Leoni Township,42.27703978561202,-84.35865300149698,0.484913,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-331,LEO-331-9130033800435938004262,N Dettman Rd,,,Leoni Township,42.27702603440383,-84.36492290481418,0.161536,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-332,LEO-332-33816333802158638021582,Woodview Rd,,,Leoni Township,42.275443322992544,-84.26178057866915,0.033125,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-333,LEO-333-33816243802158638021574,Forest Rd,,,Leoni Township,42.275443322992544,-84.26178057866915,0.05955,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-334,LEO-334-8971073800436538004358,E I 94,,,Leoni Township,42.2768908404621,-84.35865510397761,0.149955,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-335,LEO-335-8991093800436538004356,N US 127,,,Leoni Township,42.2768908404621,-84.35865510397761,0.010277,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-336,LEO-336-8971073800436738004365,E I 94,,,Leoni Township,42.276891310736794,-84.35888828854576,0.011948,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-337,LEO-337-8991103800436738004357,S US 127,,,Leoni Township,42.276891310736794,-84.35888828854576,0.009674,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-338,LEO-338-8978093800437338004360,W I 94,,,Leoni Township,42.27689252093104,-84.36492120449076,0.200091,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-339,LEO-339-9130033800437338004359,N Dettman Rd,,,Leoni Township,42.27689252093104,-84.36492120449076,0.009212,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-340,LEO-340-8971073800437638004367,E I 94,,,Leoni Township,42.27682669938157,-84.3619903444182,0.159002,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-341,LEO-341-8971073800438038004376,E I 94,,,Leoni Township,42.27675901007365,-84.36492293198202,0.150329,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-342,LEO-342-9130033800438038004373,N Dettman Rd,,,Leoni Township,42.27675901007365,-84.36492293198202,0.009212,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-343,LEO-343-33816073802158338021587,Lakeshore Rd,,,Leoni Township,42.275513300882864,-84.25554748927817,0.032104,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-344,LEO-344-33816123802158838021587,Seventh Rd,,,Leoni Township,42.27509116235354,-84.25817309426114,0.121466,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
